0,ATKMSG_M_000,!,2,-1,54,1620,0,"-1
0
0
-1
0"
2614,ATKMSG_E_653,The opposing {tag:0} used Devastating Drake!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2615,ATKMSG_T_653,{tag:0}’s {tag:1} used Devastating Drake!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2616,ATKMSG_M_654,{tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2617,ATKMSG_Y_654,The wild {tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2618,ATKMSG_E_654,The opposing {tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2619,ATKMSG_T_654,{tag:0}’s {tag:1} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2620,ATKMSG_M_655,{tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2621,ATKMSG_Y_655,The wild {tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2622,ATKMSG_E_655,The opposing {tag:0} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2623,ATKMSG_T_655,{tag:0}’s {tag:1} used Black Hole Eclipse!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2624,ATKMSG_M_656,{tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2625,ATKMSG_Y_656,The wild {tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2626,ATKMSG_E_656,The opposing {tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2627,ATKMSG_T_656,{tag:0}’s {tag:1} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2628,ATKMSG_M_657,{tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2629,ATKMSG_Y_657,The wild {tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2630,ATKMSG_E_657,The opposing {tag:0} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2631,ATKMSG_T_657,{tag:0}’s {tag:1} used Twinkle Tackle!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2632,ATKMSG_M_658,{tag:0} used Catastropika!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2633,ATKMSG_Y_658,The wild {tag:0} used Catastropika!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2634,ATKMSG_E_658,The opposing {tag:0} used Catastropika!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2635,ATKMSG_T_658,{tag:0}’s {tag:1} used Catastropika!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2636,ATKMSG_M_659,{tag:0} used Shore Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2637,ATKMSG_Y_659,The wild {tag:0} used Shore Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2638,ATKMSG_E_659,The opposing {tag:0} used Shore Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2639,ATKMSG_T_659,{tag:0}’s {tag:1} used Shore Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2640,ATKMSG_M_660,{tag:0} used First Impression!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2641,ATKMSG_Y_660,The wild {tag:0} used First Impression!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2642,ATKMSG_E_660,The opposing {tag:0} used First Impression!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2643,ATKMSG_T_660,{tag:0}’s {tag:1} used First Impression!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2644,ATKMSG_M_661,{tag:0} used Baneful Bunker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2645,ATKMSG_Y_661,The wild {tag:0} used Baneful Bunker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2646,ATKMSG_E_661,The opposing {tag:0} used Baneful Bunker!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2647,ATKMSG_T_661,{tag:0}’s {tag:1} used Baneful Bunker!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2648,ATKMSG_M_662,{tag:0} used Spirit Shackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2649,ATKMSG_Y_662,The wild {tag:0} used Spirit Shackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2650,ATKMSG_E_662,The opposing {tag:0} used Spirit Shackle!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2651,ATKMSG_T_662,{tag:0}’s {tag:1} used Spirit Shackle!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2652,ATKMSG_M_663,{tag:0} used Darkest Lariat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2653,ATKMSG_Y_663,The wild {tag:0} used Darkest Lariat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2654,ATKMSG_E_663,The opposing {tag:0} used Darkest Lariat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2655,ATKMSG_T_663,{tag:0}’s {tag:1} used Darkest Lariat!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2656,ATKMSG_M_664,{tag:0} used Sparkling Aria!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2657,ATKMSG_Y_664,The wild {tag:0} used Sparkling Aria!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2658,ATKMSG_E_664,The opposing {tag:0} used Sparkling Aria!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2659,ATKMSG_T_664,{tag:0}’s {tag:1} used Sparkling Aria!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2660,ATKMSG_M_665,{tag:0} used Ice Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2661,ATKMSG_Y_665,The wild {tag:0} used Ice Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2662,ATKMSG_E_665,The opposing {tag:0} used Ice Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2663,ATKMSG_T_665,{tag:0}’s {tag:1} used Ice Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2664,ATKMSG_M_666,{tag:0} used Floral Healing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2665,ATKMSG_Y_666,The wild {tag:0} used Floral Healing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2666,ATKMSG_E_666,The opposing {tag:0} used Floral Healing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2667,ATKMSG_T_666,{tag:0}’s {tag:1} used Floral Healing!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2668,ATKMSG_M_667,{tag:0} used High Horsepower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2669,ATKMSG_Y_667,The wild {tag:0} used High Horsepower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2670,ATKMSG_E_667,The opposing {tag:0} used High Horsepower!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2671,ATKMSG_T_667,{tag:0}’s {tag:1} used High Horsepower!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2672,ATKMSG_M_668,{tag:0} used Strength Sap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2673,ATKMSG_Y_668,The wild {tag:0} used Strength Sap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2674,ATKMSG_E_668,The opposing {tag:0} used Strength Sap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2675,ATKMSG_T_668,{tag:0}’s {tag:1} used Strength Sap!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2676,ATKMSG_M_669,{tag:0} used Solar Blade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2677,ATKMSG_Y_669,The wild {tag:0} used Solar Blade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2678,ATKMSG_E_669,The opposing {tag:0} used Solar Blade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2679,ATKMSG_T_669,{tag:0}’s {tag:1} used Solar Blade!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2680,ATKMSG_M_670,{tag:0} used Leafage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2681,ATKMSG_Y_670,The wild {tag:0} used Leafage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2682,ATKMSG_E_670,The opposing {tag:0} used Leafage!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2683,ATKMSG_T_670,{tag:0}’s {tag:1} used Leafage!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2684,ATKMSG_M_671,{tag:0} used Spotlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2685,ATKMSG_Y_671,The wild {tag:0} used Spotlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2686,ATKMSG_E_671,The opposing {tag:0} used Spotlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2687,ATKMSG_T_671,{tag:0}’s {tag:1} used Spotlight!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2688,ATKMSG_M_672,{tag:0} used Toxic Thread!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2689,ATKMSG_Y_672,The wild {tag:0} used Toxic Thread!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2690,ATKMSG_E_672,The opposing {tag:0} used Toxic Thread!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2691,ATKMSG_T_672,{tag:0}’s {tag:1} used Toxic Thread!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2692,ATKMSG_M_673,{tag:0} used Laser Focus!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2693,ATKMSG_Y_673,The wild {tag:0} used Laser Focus!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2694,ATKMSG_E_673,The opposing {tag:0} used Laser Focus!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2695,ATKMSG_T_673,{tag:0}’s {tag:1} used Laser Focus!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2696,ATKMSG_M_674,{tag:0} used Gear Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2697,ATKMSG_Y_674,The wild {tag:0} used Gear Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2698,ATKMSG_E_674,The opposing {tag:0} used Gear Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2699,ATKMSG_T_674,{tag:0}’s {tag:1} used Gear Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2700,ATKMSG_M_675,{tag:0} used Throat Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2701,ATKMSG_Y_675,The wild {tag:0} used Throat Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2702,ATKMSG_E_675,The opposing {tag:0} used Throat Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2703,ATKMSG_T_675,{tag:0}’s {tag:1} used Throat Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2704,ATKMSG_M_676,{tag:0} used Pollen Puff!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2705,ATKMSG_Y_676,The wild {tag:0} used Pollen Puff!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2706,ATKMSG_E_676,The opposing {tag:0} used Pollen Puff!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2707,ATKMSG_T_676,{tag:0}’s {tag:1} used Pollen Puff!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2708,ATKMSG_M_677,{tag:0} used Anchor Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2709,ATKMSG_Y_677,The wild {tag:0} used Anchor Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2710,ATKMSG_E_677,The opposing {tag:0} used Anchor Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2711,ATKMSG_T_677,{tag:0}’s {tag:1} used Anchor Shot!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2712,ATKMSG_M_678,{tag:0} used Psychic Terrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2713,ATKMSG_Y_678,The wild {tag:0} used Psychic Terrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2714,ATKMSG_E_678,The opposing {tag:0} used Psychic Terrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2715,ATKMSG_T_678,{tag:0}’s {tag:1} used Psychic Terrain!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2716,ATKMSG_M_679,{tag:0} used Lunge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2717,ATKMSG_Y_679,The wild {tag:0} used Lunge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2718,ATKMSG_E_679,The opposing {tag:0} used Lunge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2719,ATKMSG_T_679,{tag:0}’s {tag:1} used Lunge!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2720,ATKMSG_M_680,{tag:0} used Fire Lash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2721,ATKMSG_Y_680,The wild {tag:0} used Fire Lash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2722,ATKMSG_E_680,The opposing {tag:0} used Fire Lash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2723,ATKMSG_T_680,{tag:0}’s {tag:1} used Fire Lash!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2724,ATKMSG_M_681,{tag:0} used Power Trip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2725,ATKMSG_Y_681,The wild {tag:0} used Power Trip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2726,ATKMSG_E_681,The opposing {tag:0} used Power Trip!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2727,ATKMSG_T_681,{tag:0}’s {tag:1} used Power Trip!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2728,ATKMSG_M_682,{tag:0} used Burn Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2729,ATKMSG_Y_682,The wild {tag:0} used Burn Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2730,ATKMSG_E_682,The opposing {tag:0} used Burn Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2731,ATKMSG_T_682,{tag:0}’s {tag:1} used Burn Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2732,ATKMSG_M_683,{tag:0} used Speed Swap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2733,ATKMSG_Y_683,The wild {tag:0} used Speed Swap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2734,ATKMSG_E_683,The opposing {tag:0} used Speed Swap!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2735,ATKMSG_T_683,{tag:0}’s {tag:1} used Speed Swap!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2736,ATKMSG_M_684,{tag:0} used Smart Strike!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2737,ATKMSG_Y_684,The wild {tag:0} used Smart Strike!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2738,ATKMSG_E_684,The opposing {tag:0} used Smart Strike!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2739,ATKMSG_T_684,{tag:0}’s {tag:1} used Smart Strike!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2740,ATKMSG_M_685,{tag:0} used Purify!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2741,ATKMSG_Y_685,The wild {tag:0} used Purify!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2742,ATKMSG_E_685,The opposing {tag:0} used Purify!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2743,ATKMSG_T_685,{tag:0}’s {tag:1} used Purify!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2744,ATKMSG_M_686,{tag:0} used Revelation Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2745,ATKMSG_Y_686,The wild {tag:0} used Revelation Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2746,ATKMSG_E_686,The opposing {tag:0} used Revelation Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2747,ATKMSG_T_686,{tag:0}’s {tag:1} used Revelation Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2748,ATKMSG_M_687,{tag:0} used Core Enforcer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2749,ATKMSG_Y_687,The wild {tag:0} used Core Enforcer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2750,ATKMSG_E_687,The opposing {tag:0} used Core Enforcer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2751,ATKMSG_T_687,{tag:0}’s {tag:1} used Core Enforcer!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2752,ATKMSG_M_688,{tag:0} used Trop Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2753,ATKMSG_Y_688,The wild {tag:0} used Trop Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2754,ATKMSG_E_688,The opposing {tag:0} used Trop Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2755,ATKMSG_T_688,{tag:0}’s {tag:1} used Trop Kick!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2756,ATKMSG_M_689,{tag:0} used Instruct!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2757,ATKMSG_Y_689,The wild {tag:0} used Instruct!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2758,ATKMSG_E_689,The opposing {tag:0} used Instruct!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2759,ATKMSG_T_689,{tag:0}’s {tag:1} used Instruct!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2760,ATKMSG_M_690,{tag:0} used Beak Blast!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2761,ATKMSG_Y_690,The wild {tag:0} used Beak Blast!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2762,ATKMSG_E_690,The opposing {tag:0} used Beak Blast!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2763,ATKMSG_T_690,{tag:0}’s {tag:1} used Beak Blast!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2764,ATKMSG_M_691,{tag:0} used Clanging Scales!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2765,ATKMSG_Y_691,The wild {tag:0} used Clanging Scales!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2766,ATKMSG_E_691,The opposing {tag:0} used Clanging Scales!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2767,ATKMSG_T_691,{tag:0}’s {tag:1} used Clanging Scales!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2768,ATKMSG_M_692,{tag:0} used Dragon Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2769,ATKMSG_Y_692,The wild {tag:0} used Dragon Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2770,ATKMSG_E_692,The opposing {tag:0} used Dragon Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2771,ATKMSG_T_692,{tag:0}’s {tag:1} used Dragon Hammer!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2772,ATKMSG_M_693,{tag:0} used Brutal Swing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2773,ATKMSG_Y_693,The wild {tag:0} used Brutal Swing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2774,ATKMSG_E_693,The opposing {tag:0} used Brutal Swing!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2775,ATKMSG_T_693,{tag:0}’s {tag:1} used Brutal Swing!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2776,ATKMSG_M_694,{tag:0} used Aurora Veil!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2777,ATKMSG_Y_694,The wild {tag:0} used Aurora Veil!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2778,ATKMSG_E_694,The opposing {tag:0} used Aurora Veil!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2779,ATKMSG_T_694,{tag:0}’s {tag:1} used Aurora Veil!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2780,ATKMSG_M_695,{tag:0} used Sinister Arrow Raid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2781,ATKMSG_Y_695,The wild {tag:0} used Sinister Arrow Raid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2782,ATKMSG_E_695,The opposing {tag:0} used Sinister Arrow Raid!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2783,ATKMSG_T_695,{tag:0}’s {tag:1} used Sinister Arrow Raid!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2784,ATKMSG_M_696,{tag:0} used Malicious Moonsault!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2785,ATKMSG_Y_696,The wild {tag:0} used Malicious Moonsault!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2786,ATKMSG_E_696,The opposing {tag:0} used Malicious Moonsault!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2787,ATKMSG_T_696,{tag:0}’s {tag:1} used Malicious Moonsault!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2788,ATKMSG_M_697,{tag:0} used Oceanic Operetta!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2789,ATKMSG_Y_697,The wild {tag:0} used Oceanic Operetta!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2790,ATKMSG_E_697,The opposing {tag:0} used Oceanic Operetta!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2791,ATKMSG_T_697,{tag:0}’s {tag:1} used Oceanic Operetta!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
2792,ATKMSG_M_698,{tag:0} used Guardian of Alola!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
2793,ATKMSG_Y_698,The wild {tag:0} used Guardian of Alola!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
